date,price,return,volatility,change_in_volatility,directionality
2018-03-01,22.469999,,,,
2018-03-02,19.59,-0.1281708557263399,,,0
2018-03-03,19.30333333333333,-0.014633316317849365,,,0
2018-03-04,19.016666666666666,-0.014850630288378408,,,0
2018-03-05,18.73,-0.015074496056091125,,,0
2018-03-06,18.360001,-0.019754351308061913,,,0
2018-03-07,17.76,-0.03267979124837728,,,0
2018-03-08,16.540001,-0.06869363738738743,,,0
2018-03-09,14.64,-0.11487308858082901,,,0
2018-03-10,15.02,0.025956284153005438,,,1
2018-03-11,15.4,0.025299600532623145,,,1
2018-03-12,15.78,0.024675324675324628,,,1
2018-03-13,16.35,0.03612167300380231,,,1
2018-03-14,17.23,0.05382262996941889,,,1
2018-03-15,16.59,-0.037144515380150955,,,0
2018-03-16,15.8,-0.04761904761904756,,,0
2018-03-17,16.873333333333335,0.06793248945147679,,,1
2018-03-18,17.946666666666665,0.06361122086131954,,,1
2018-03-19,19.02,0.059806835066864794,,,1
2018-03-20,18.200001,-0.04311246056782325,,,0
2018-03-21,17.860001,-0.018681317654872687,,,0
2018-03-22,23.34,0.30683083388405175,,,1
2018-03-23,24.870001,0.06555274207369322,,,1
2018-03-24,23.590001,-0.051467629615294275,,,0
2018-03-25,22.310001,-0.05426027747942874,,,0
2018-03-26,21.030001,-0.057373372596442374,,,0
2018-03-27,22.5,0.06990009177840739,,,1
2018-03-28,22.870001,0.01644448888888883,,,1
2018-03-29,19.969999,-0.12680375484023798,,,0
2018-03-30,20.8824995,0.045693567636132526,,,1
2018-03-31,21.795,0.043696900363866975,0.08160446069242121,,1
2018-04-01,22.7075005,0.0418674237210368,0.07808015776949413,-0.04318762593396297,1
2018-04-02,23.620001,0.04018498205031418,0.0781815102016486,0.001298056190583985,1
2018-04-03,21.1,-0.10668928422145274,0.08091801148948732,0.03500189854072455,0
2018-04-04,20.059999,-0.049289146919431315,0.08147091452641309,0.0068328796858483365,0
2018-04-05,18.940001,-0.05583240557489566,0.08211718775446511,0.007932563808922266,0
2018-04-06,21.49,0.13463563175102267,0.08515882948898375,0.037040256950996886,1
2018-04-07,21.58333333333333,0.004343105320303797,0.08387552623691219,-0.015069526668841426,1
2018-04-08,21.676666666666662,0.00432432432432428,0.08040434118609993,-0.0413849570494218,1
2018-04-09,21.77,0.0043057050592036905,0.08040981055242452,6.802327142918507e-05,1
2018-04-10,20.469999,-0.05971525034451075,0.08153756008293131,0.014025024095430938,0
2018-04-11,20.24,-0.011235906753097713,0.08161660329201008,0.0009694085645728379,0
2018-04-12,18.49,-0.08646245059288538,0.08338201709243909,0.021630571834907908,0
2018-04-13,17.41,-0.058409951325040455,0.08373703921725856,0.00425777808212402,0
2018-04-14,17.126666333333333,-0.016274191077924605,0.08347399691091784,-0.0031412897900324754,0
2018-04-15,16.84333266666667,-0.01654342188679281,0.08300029534387432,-0.005674839885156602,0
2018-04-16,16.559999,-0.016821710541132462,0.0822314027558079,-0.00926373315758533,0
2018-04-17,15.25,-0.0791062245837093,0.08269548563107348,0.005643621046374614,0
2018-04-18,15.6,0.022950819672131084,0.08201117602297232,-0.008275053987276237,1
2018-04-19,15.96,0.023076923076923217,0.08180099265368733,-0.002562862520421816,1
2018-04-20,16.879999,0.05764404761904762,0.08242860218066801,0.007672394999382659,1
2018-04-21,16.699999333333334,-0.010663487993492593,0.05883717070739811,-0.2862044344942537,0
2018-04-22,16.519999666666667,-0.010778423583969077,0.05710868978298391,-0.029377363045039573,0
2018-04-23,16.34,-0.010895863819529117,0.056619023231514846,-0.00857429146649702,0
2018-04-24,18.02,0.10281517747858016,0.059625547506066044,0.05310095623263478,1
2018-04-25,17.84,-0.009988901220865709,0.05882259506830093,-0.013466583894821693,0
2018-04-26,16.24,-0.08968609865470856,0.05914406512911894,0.005465077840322019,0
2018-04-27,15.41,-0.05110837438423632,0.0594230018855167,0.004716225639695315,0
2018-04-28,15.583333333333334,0.011248107289638876,0.05538267483838811,-0.06799264458084109,1
2018-04-29,15.756666666666666,0.011122994652406293,0.0546079330111186,-0.013988884240970223,1
2018-04-30,15.93,0.011000634651999075,0.05386365352653586,-0.01362951211559682,1
2018-05-01,15.49,-0.02762084118016317,0.05308934432490404,-0.01437535612489338,0
2018-05-02,15.97,0.030987734021949764,0.052807496041895205,-0.0053089426247937554,1
2018-05-03,15.9,-0.004383218534752653,0.049666505214497066,-0.05948001823275639,0
2018-05-04,14.77,-0.0710691823899372,0.05044080537164977,0.015589986728655525,0
2018-05-05,14.763333333333334,-0.0004513653802752371,0.04967295646140476,-0.015222772606176105,0
2018-05-06,14.756666666666666,-0.00045156920298039527,0.04189632821960465,-0.15655658120213656,0
2018-05-07,14.75,-0.0004517732098485716,0.04184254153205446,-0.001283804329302085,0
2018-05-08,14.71,-0.0027118644067796183,0.04176896117631593,-0.0017585058900441153,0
2018-05-09,13.42,-0.08769544527532291,0.04385654390141405,0.049979282852785856,0
2018-05-10,13.23,-0.014157973174366623,0.04303794223108887,-0.018665439578762322,0
2018-05-11,12.65,-0.04383975812547236,0.04338805351187937,0.008134944717166137,0
2018-05-12,12.743333333333334,0.0073781291172596575,0.041365904398308576,-0.0466061265693134,1
2018-05-13,12.836666666666666,0.007324091027988366,0.04052767059665841,-0.020263881905708714,1
2018-05-14,12.93,0.007270838743183683,0.0406159395883331,0.002177993217354235,1
2018-05-15,14.63,0.131477184841454,0.047938373125040186,0.18028472592101363,1
2018-05-16,13.42,-0.08270676691729328,0.05002921017939679,0.04361510243376343,0
