date,price,return,volatility,change_in_volatility,directionality
2018-03-01,870.858595317,,,,
2018-03-02,860.971695409,-0.011353048544466726,,,0
2018-03-03,858.301398206,-0.0031014924384145104,,,0
2018-03-04,868.1215518,0.011441381331226852,,,1
2018-03-05,850.893466304,-0.01984524570352919,,,0
2018-03-06,815.101424273,-0.042064069649598745,,,0
2018-03-07,756.54637643,-0.07183774448097191,,,0
2018-03-08,705.953376068,-0.06687362723318935,,,0
2018-03-09,730.711354085,0.03507027355672743,,,1
2018-03-10,689.571551005,-0.0563010316590955,,,0
2018-03-11,722.748896538,0.04811298477242354,,,1
2018-03-12,701.653166931,-0.029188186530688,,,0
2018-03-13,694.121328482,-0.010734418091411069,,,0
2018-03-14,614.874347143,-0.11416877437307416,,,0
2018-03-15,612.926562325,-0.0031677770052538357,,,0
2018-03-16,601.462090991,-0.018704477891302473,,,0
2018-03-17,553.478054477,-0.07977898729234789,,,0
2018-03-18,535.929378255,-0.0317061825307281,,,0
2018-03-19,555.268132949,0.036084520607859716,,,1
2018-03-20,556.378788366,0.0020002145830002593,,,1
2018-03-21,563.718045291,0.01319111561846964,,,1
2018-03-22,539.2,-0.04349345474357369,,,0
2018-03-23,537.006234671,-0.004068555877225544,,,0
2018-03-24,528.261147826,-0.01628488885302759,,,0
2018-03-25,522.140723809,-0.011585981748209018,,,0
2018-03-26,489.509668178,-0.06249475312509123,,,0
2018-03-27,450.008855867,-0.08069465197291337,,,0
2018-03-28,446.751092381,-0.007239331945420369,,,0
2018-03-29,386.331809443,-0.13524148898213095,,,0
2018-03-30,395.011532888,0.022467017296644798,,,1
2018-03-31,395.804182363,0.002006648943145617,0.04348612857274738,,1
2018-04-01,378.965493759,-0.04254297795306483,0.04352180391146702,0.0008203843361211938,0
2018-04-02,385.049378154,0.01605392705983144,0.04400751707787639,0.011160225973110283,1
2018-04-03,416.979968251,0.08292596198981372,0.04783885165236557,0.08706091206439104,1
2018-04-04,381.434564996,-0.08524487016509041,0.049161789174332685,0.027654040100724142,0
2018-04-05,383.325091452,0.004956358519893955,0.049354215668845285,0.003914147506516308,1
2018-04-06,371.25490402,-0.03148812248704935,0.048537824535313835,-0.016541467075664507,0
2018-04-07,385.119979266,0.03734651070158801,0.04896321924827768,0.008764189928915034,1
2018-04-08,399.726506526,0.03792721241790309,0.04907425409104571,0.0022677194120959143,1
2018-04-09,397.698736891,-0.005072892595047507,0.048609905988710025,-0.009462153035972753,0
2018-04-10,415.23719783,0.04409986583338554,0.048429745691489584,-0.0037062465675675726,1
2018-04-11,430.039240259,0.03564719756889412,0.049311615188712125,0.018209253107383416,1
2018-04-12,489.401796222,0.13803985870509772,0.05668204674874284,0.14946643973888474,1
2018-04-13,492.828819705,0.007002474264408809,0.05321497887374475,-0.06116694921703725,1
2018-04-14,498.414067225,0.011333037551138458,0.053307074214726045,0.0017306281601612294,1
2018-04-15,530.178272634,0.06373055557170026,0.05470839772898149,0.026287758893140056,1
2018-04-16,510.960529769,-0.036247699796378985,0.05314963608465801,-0.028492182352796935,0
2018-04-17,503.006109378,-0.015567582871021557,0.05291226940161727,-0.004466007681833473,0
2018-04-18,523.485507721,0.04071401512065931,0.053030015450002424,0.002225307092603268,1
2018-04-19,569.246868237,0.0874166712183162,0.05541357762103585,0.044947416115326044,1
2018-04-20,615.370653543,0.08102597990367322,0.05722955048288431,0.032771261842496235,1
2018-04-21,604.207526255,-0.018140493414380843,0.056680744283572136,-0.00958955984594545,0
2018-04-22,622.505697586,0.030284580273959527,0.05683052348864677,0.002642505968610598,1
2018-04-23,643.80473754,0.034215012065905714,0.056880110296633146,0.0008725382935506065,1
2018-04-24,706.493847497,0.09737286214534135,0.05901265623128755,0.03749194443423276,1
2018-04-25,615.667940102,-0.12855866716572606,0.062980643007413,0.0672395894293214,0
2018-04-26,662.834722944,0.07661075032457543,0.061738390668417645,-0.01972435147810636,1
2018-04-27,648.45830202,-0.02168929964946109,0.06197268017407749,0.003794875491947236,0
2018-04-28,682.880543874,0.05308320017921253,0.05549375297004214,-0.10454489277914791,1
2018-04-29,690.450708312,0.011085634970728897,0.05551984942941529,0.0004702594071668287,1
2018-04-30,669.439036978,-0.030431819507244606,0.056199673032061845,0.01224469463864164,0
2018-05-01,673.809996654,0.0065292871113873385,0.05504297542758623,-0.020581927653132714,1
2018-05-02,688.05751465,0.021144711516229098,0.05503558387436244,-0.00013428694881356673,1
2018-05-03,782.991036638,0.13797323620001523,0.05800870065395303,0.054021717774044964,1
2018-05-04,785.633277225,0.003374547681088691,0.05446310393438173,-0.061121808963147006,1
2018-05-05,817.808299332,0.04095425058959834,0.05438475293336875,-0.0014386069715632832,1
2018-05-06,794.877415461,-0.02803943649108276,0.05426038352888427,-0.002286843237788605,0
2018-05-07,751.023605514,-0.05517053207703282,0.056250864280051244,0.03668386807674118,0
2018-05-08,753.190290933,0.0028849764549239154,0.05631594605656202,0.0011569915830405009,1
2018-05-09,751.80733666,-0.0018361286512162955,0.056263675094892544,-0.0009281733741447473,0
2018-05-10,726.209715904,-0.0340481124721671,0.05705475516028012,0.0140602273856687,0
2018-05-11,678.940726595,-0.06508999848639951,0.05905319843261998,0.035026760989960826,0
2018-05-12,685.803453833,0.010107991712940523,0.054450879806789095,-0.07793512879886022,1
2018-05-13,732.967223002,0.06877155386925882,0.05538648253097512,0.01718250885028616,1
2018-05-14,733.19500248,0.0003107635250960694,0.05544675214597158,0.001088164697275129,1
2018-05-15,710.04617959,-0.03157253228909107,0.0552542832832965,-0.003471237813323591,0
