date,index,return,volatility,change_in_volatility,directionality
2018-03-01,16.0,,,,
2018-03-02,16.0,0.0,,,
2018-03-03,16.0,0.0,,,
2018-03-04,16.0,0.0,,,
2018-03-05,16.0,0.0,,,
2018-03-06,16.0,0.0,,,
2018-03-07,16.0,0.0,,,
2018-03-08,16.0,0.0,,,
2018-03-09,16.0,0.0,,,
2018-03-10,16.0,0.0,,,
2018-03-11,16.0,0.0,,,
2018-03-12,15.142857142857142,-0.0535714285714286,,,0
2018-03-13,14.285714285714286,-0.05660377358490554,,,0
2018-03-14,13.428571428571429,-0.06000000000000005,,,0
2018-03-15,12.571428571428571,-0.06382978723404253,,,0
2018-03-16,11.714285714285715,-0.06818181818181812,,,0
2018-03-17,10.857142857142858,-0.07317073170731714,,,0
2018-03-18,10.0,-0.07894736842105265,,,0
2018-03-19,10.428571428571429,0.04285714285714293,,,1
2018-03-20,10.857142857142858,0.041095890410958846,,,1
2018-03-21,11.285714285714285,0.039473684210526105,,,1
2018-03-22,11.714285714285714,0.03797468354430378,,,1
2018-03-23,12.142857142857142,0.03658536585365857,,,1
2018-03-24,12.571428571428571,0.03529411764705892,,,1
2018-03-25,13.0,0.03409090909090917,,,1
2018-03-26,13.571428571428571,0.04395604395604402,,,1
2018-03-27,14.142857142857142,0.042105263157894646,,,1
2018-03-28,14.714285714285714,0.04040404040404044,,,1
2018-03-29,15.285714285714285,0.03883495145631066,,,1
2018-03-30,15.857142857142858,0.03738317757009346,,,1
2018-03-31,16.428571428571427,0.03603603603603589,0.04140134498815623,,1
2018-04-01,17.0,0.034782608695652195,0.04183608714525456,0.010500677145215853,1
2018-04-02,16.285714285714285,-0.04201680672268915,0.04263176031385687,0.019018823769052284,0
2018-04-03,15.571428571428571,-0.04385964912280693,0.04342903794000305,0.018701494385326534,0
2018-04-04,14.857142857142858,-0.04587155963302747,0.04423001657993566,0.018443388984097586,0
2018-04-05,14.142857142857142,-0.04807692307692313,0.045037178626680635,0.018249191593365355,0
2018-04-06,13.428571428571429,-0.0505050505050505,0.04585352167686889,0.018125981135608704,0
2018-04-07,12.714285714285715,-0.05319148936170204,0.04668273354592473,0.018083929842931612,0
2018-04-08,12.0,-0.0561797752808989,0.04752943284200976,0.018137311844690363,0
2018-04-09,12.285714285714286,0.023809523809523947,0.0478727324286852,0.00722288414037231,1
2018-04-10,12.571428571428571,0.02325581395348819,0.048188030070546686,0.006586163476905771,1
2018-04-11,12.857142857142858,0.022727272727272707,0.0476485908515361,-0.011194465061569292,1
2018-04-12,13.142857142857142,0.022222222222222143,0.04683276214545707,-0.017121780340178305,1
2018-04-13,13.428571428571429,0.021739130434782705,0.0456876196582548,-0.024451739225749614,1
2018-04-14,13.714285714285714,0.02127659574468077,0.04413759053966036,-0.03392667707770103,1
2018-04-15,14.0,0.02083333333333348,0.042070963969393055,-0.04682236943610041,1
2018-04-16,13.571428571428571,-0.030612244897959218,0.03994409558161244,-0.05055430603700761,0
2018-04-17,13.142857142857142,-0.03157894736842104,0.037221905373354354,-0.06815000236258184,0
2018-04-18,12.714285714285715,-0.032608695652173836,0.037462061892195905,0.006452021099743854,0
2018-04-19,12.285714285714286,-0.0337078651685393,0.03762502456799174,0.004350072248153092,0
2018-04-20,11.857142857142858,-0.03488372093023262,0.03771248693246272,0.002324579597627441,0
2018-04-21,11.428571428571429,-0.03614457831325302,0.03772537749654822,0.0003418115625357654,0
2018-04-22,11.0,-0.03749999999999998,0.03766387584273067,-0.0016302462135249218,0
2018-04-23,10.428571428571429,-0.051948051948051965,0.038003674133551234,0.009021862015460735,0
2018-04-24,9.857142857142858,-0.0547945205479452,0.03827392207990507,0.007111100505812651,0
2018-04-25,9.285714285714286,-0.05797101449275355,0.03798246518816764,-0.007615025476849446,0
2018-04-26,8.714285714285715,-0.06153846153846154,0.03761572031747302,-0.009655636327914552,0
2018-04-27,8.142857142857142,-0.06557377049180346,0.03717555194164365,-0.01170171332927794,0
2018-04-28,7.571428571428571,-0.07017543859649122,0.036666289008033516,-0.013698866782383079,0
2018-04-29,7.0,-0.07547169811320753,0.03609661947589114,-0.015536601809295725,0
2018-04-30,7.714285714285714,0.10204081632653073,0.04161394677625639,0.15284886453287583,1
2018-05-01,8.428571428571429,0.09259259259259256,0.04558160684840667,0.09534447894315323,1
2018-05-02,9.142857142857142,0.0847457627118644,0.04939026204827375,0.08355684371842664,1
2018-05-03,9.857142857142858,0.07812500000000022,0.05212485901460423,0.055367128112373765,1
2018-05-04,10.571428571428571,0.0724637681159419,0.05405830932678704,0.037092672262981186,1
2018-05-05,11.285714285714285,0.06756756756756754,0.055348996918384456,0.02387584087758099,1
2018-05-06,12.0,0.06329113924050644,0.05609051244076228,0.013397090528510125,1
2018-05-07,11.857142857142858,-0.011904761904761862,0.05529816586480399,-0.014126213890363393,0
2018-05-08,11.714285714285714,-0.012048192771084487,0.05435483945168734,-0.01705890961054557,0
2018-05-09,11.571428571428571,-0.012195121951219523,0.054222205413045774,-0.0024401514194418716,0
2018-05-10,11.428571428571429,-0.012345679012345623,0.05407163924820165,-0.0027768358682049854,0
2018-05-11,11.285714285714286,-0.012499999999999956,0.0539033369441394,-0.003112580021657929,0
2018-05-12,11.142857142857142,-0.012658227848101333,0.053717438430247504,-0.0034487385091677147,0
2018-05-13,11.0,-0.012820512820512775,0.0535140293728006,-0.0037866484961123215,0
2018-05-14,10.857142857142858,-0.012987012987012991,0.053293142480748984,-0.004127644556772725,0
2018-05-15,10.714285714285714,-0.013157894736842257,0.05305475834278987,-0.0044730733986125815,0
