8/15/18,4271528735
8/16/18,4159955398
8/17/18,4220932607
8/18/18,4098661004
8/19/18,3185408872
8/20/18,3226319435
8/21/18,3352928439
8/22/18,3605706790
8/23/18,3432974935
8/24/18,3159935179
8/25/18,3482620042
8/26/18,2897692512
8/27/18,3208584744
8/28/18,4088489332
8/29/18,4017126669
8/30/18,3821615060
8/31/18,3847879825
9/1/18,3736417381
9/2/18,4026452650
9/3/18,3587720775
9/4/18,3585026575
9/5/18,4063479415
9/6/18,5128823495
9/7/18,3604584134
9/8/18,3029596738
9/9/18,3170107868
9/10/18,2898910709
9/11/18,2960797320
9/12/18,3072304773
9/13/18,3265539092
9/14/18,3449529789
9/15/18,2906742501
9/16/18,2612709364
9/17/18,2835108019
9/18/18,3249090129
9/19/18,3147521552
9/20/18,3420591798
9/21/18,4903492829
9/22/18,4979240365
9/23/18,3519712890
9/24/18,3574785844
9/25/18,3810213971
9/26/18,3710739996
9/27/18,3534387056
9/28/18,3950139503
9/29/18,3667760047
9/30/18,3156173084
10/1/18,3103181637
10/2/18,2973884241
10/3/18,3109636692
10/4/18,2889072642
10/5/18,2672396691
10/6/18,2497460196
10/7/18,2328395842
10/8/18,2719149066
10/9/18,2895217737
10/10/18,2892787743
10/11/18,3856048836
10/12/18,3568675355
10/13/18,2707685988
10/14/18,2473293529
10/15/18,4839273501
10/16/18,4349704177
10/17/18,3451052342
10/18/18,3281648436
10/19/18,3173937549
10/20/18,2966669746
10/21/18,2678968945
10/22/18,2956097583
10/23/18,3291200247
10/24/18,3363537343
10/25/18,3484524078
10/26/18,3097524567
10/27/18,2928172852
10/28/18,2906079102
10/29/18,3093193492
10/30/18,3434096462
10/31/18,3286097616
11/1/18,3290643879
11/2/18,3392903656
11/3/18,3206344282
11/4/18,3464581702
11/5/18,3957885847
11/6/18,4020828315
11/7/18,4327547730
11/8/18,4001027787
11/9/18,3774750025
11/10/18,3377807844
11/11/18,3237576630
11/12/18,3115460519
11/13/18,3142925618
11/14/18,4014854969
11/15/18,6458882429
11/16/18,4458433780
11/17/18,3341914743
11/18/18,2911353905
11/19/18,3984630709
11/20/18,6200899670
11/21/18,5864613009
11/22/18,3559480940
11/23/18,3403581481
11/24/18,2981154609
11/25/18,4489490623
11/26/18,4770358621
11/27/18,4439296219
11/28/18,4676357419
11/29/18,4938676330
11/30/18,4195701633
12/1/18,3729733004
12/2/18,3302972568
12/3/18,3248618118
12/4/18,3412849904
12/5/18,3223065038
12/6/18,3526083512
12/7/18,4339092126
12/8/18,4006131236
12/9/18,3223762331
12/10/18,3018304106
12/11/18,2910200652
12/12/18,2888792463
12/13/18,2600813123
12/14/18,2873115299
12/15/18,2573365294
12/16/18,2303080492
12/17/18,2706691386
12/18/18,4009405531
12/19/18,4910794539
12/20/18,5608484489
12/21/18,5892067716
12/22/18,4205980838
12/23/18,4105611461
12/24/18,5069262379
12/25/18,4723284026
12/26/18,4006659136
12/27/18,3705806155
12/28/18,4067221987
12/29/18,4424442569
12/30/18,3919248135
12/31/18,3648742018
1/1/19,3433814142
1/2/19,3910033511
1/3/19,4077088833
1/4/19,3521627989
1/5/19,4197364687
1/6/19,4003384609
1/7/19,4366201232
1/8/19,3846753571
1/9/19,3988908524
1/10/19,4556093683
1/11/19,4763746665
1/12/19,3649925423
1/13/19,3457204813
1/14/19,4486462096
1/15/19,5156096242
1/16/19,4660577413
1/17/19,4616526889
1/18/19,4651045589
1/19/19,3689835108
1/20/19,3873034471
1/21/19,3563557075
1/22/19,4101549979
1/23/19,4711866363
1/24/19,3378214502
1/25/19,3296210349
1/26/19,3233121779
1/27/19,3232926764
1/28/19,3861302295
1/29/19,3953321271
1/30/19,3858199435
1/31/19,3724578166
2/1/19,3256397944
2/2/19,2966701131
2/3/19,2976985222
2/4/19,3197948102
2/5/19,3263936607
2/6/19,3276428017
2/7/19,3172882606
2/8/19,3699125550
2/9/19,4816337562
2/10/19,3568337039
2/11/19,3825671006
2/12/19,3762188026
2/13/19,4162249066
2/14/19,3892246586
2/15/19,3212862424
2/16/19,3356391568
2/17/19,3355410897
2/18/19,5319393066
2/19/19,7132811992
2/20/19,6006841480
2/21/19,5511697634
2/22/19,5345237781
2/23/19,5993819034
2/24/19,7968911492
2/25/19,8314405155
2/26/19,6678465743
2/27/19,5619005741
2/28/19,6383018982
3/1/19,5864825754
3/2/19,5447071839
3/3/19,5447909338
3/4/19,6433983663
3/5/19,7223804195
3/6/19,7747260333
3/7/19,7068518207
3/8/19,7471167904
3/9/19,7940967853
3/10/19,7402567149
3/11/19,7052643190
3/12/19,7663407757
3/13/19,7384926003
3/14/19,7576546206
3/15/19,8017629320
3/16/19,7722720660
3/17/19,6292934445
3/18/19,6488791546
3/19/19,6570358756
3/20/19,6972695206
3/21/19,7547057322
3/22/19,7201655912
3/23/19,6780074592
3/24/19,6725878926
3/25/19,6944311054
3/26/19,7619066425
3/27/19,8742943136
3/28/19,8505501000
3/29/19,8374378124
3/30/19,8325065859
3/31/19,7198090849
4/1/19,7908248778
4/2/19,13775711440
4/3/19,19127508757
4/4/19,18855926363
4/5/19,14519514536
4/6/19,12362742813
4/7/19,13686230210
4/8/19,14625045142
4/9/19,13296916759
4/10/19,11882218009
4/11/19,13805935888
4/12/19,13280752283
4/13/19,11589436402
4/14/19,9988617584
4/15/19,11043323425
4/16/19,11228915692
4/17/19,11718122917
4/18/19,11063569340
4/19/19,10722417915
4/20/19,12081570828
4/21/19,12438521689
4/22/19,12928762753
4/23/19,14955243755
4/24/19,15812762052
4/25/19,14540868075
4/26/19,15303879601
4/27/19,12999036803
4/28/19,11224137757
4/29/19,11817924324
4/30/19,12966428693
5/1/19,12587501075
5/2/19,12039530253
5/3/19,14648002410
5/4/19,15504428302
5/5/19,14352891358
5/6/19,13146879015
5/7/19,11666659861
5/8/19,10256612132
5/9/19,10212135035
5/10/19,12050097749
5/11/19,21851165450
5/12/19,27817884903
5/13/19,23280120724
5/14/19,26411583702
5/15/19,24854975387
5/16/19,26901315142
5/17/19,24863829847
5/18/19,20358130230
5/19/19,18965835929
5/20/19,19473852817
5/21/19,18657102217
5/22/19,17943842531
5/23/19,18641365509
5/24/19,17941265220
5/25/19,18344447275
5/26/19,16480490605
5/27/19,24518403982
5/28/19,22507477393
5/29/19,20269010723
5/30/19,21699755032
5/31/19,24501009081
6/1/19,20501225810
6/2/19,18710649784
6/3/19,18154175843
6/4/19,20969240897
6/5/19,19825003010
6/6/19,16990627607
6/7/19,17246216211
6/8/19,15038837206
6/9/19,14008185776
6/10/19,15727304862
6/11/19,15541222889
6/12/19,15774624963
6/13/19,15422325293
6/14/19,16288944560
6/15/19,16984569783
6/16/19,18436066644
6/17/19,18094529601
6/18/19,18912820365
6/19/19,17298750491
6/20/19,16672354916
6/21/19,20625984836
6/22/19,28282491558
6/23/19,25456978245
6/24/19,21896313109
6/25/19,22324164886
6/26/19,34129035518
6/27/19,44905142219
6/28/19,41124037816
6/29/19,30639783683
6/30/19,25096318919
7/1/19,26320633200
7/2/19,28317668492
7/3/19,28538254834
7/4/19,26219102230
7/5/19,23396188923
7/6/19,21458791318
7/7/19,18626823366
7/8/19,19668175502
7/9/19,25893451653
7/10/19,28216117506
7/11/19,31764845898
7/12/19,26435460615
7/13/19,20445438957
7/14/19,21875939390
7/15/19,25212827648
7/16/19,22885732736
7/17/19,27039875822
7/18/19,25669828327
7/19/19,24758188145
7/20/19,20201960907
7/21/19,18416083690
7/22/19,16471991873
7/23/19,17300369515
7/24/19,17530908626
7/25/19,17073063493
7/26/19,14591296767
7/27/19,15513188410
7/28/19,13710929707
7/29/19,14869050392
7/30/19,13292546258
7/31/19,14733945730
8/1/19,15574445805
8/2/19,16564062363
8/3/19,16337356060
8/4/19,14938219500
8/5/19,23155275142
8/6/19,23990902866
8/7/19,22446298528
8/8/19,22377247560
8/9/19,19543454030
8/10/19,18152460610
8/11/19,16761977263
8/12/19,14849455069
8/13/19,14728525096
8/14/19,20326697834
8/15/19,24657040358
8/16/19,22782309790
8/17/19,17156270392
8/18/19,14018174108
8/19/19,15091312056
8/20/19,15784606737
8/21/19,17688173022
8/22/19,18756324937
8/23/19,14653621442
8/24/19,14449223410
8/25/19,13517731621
8/26/19,17164867545
8/27/19,15703309765
8/28/19,15221292002
8/29/19,20617835158
8/30/19,16140852543
8/31/19,14425731110
9/1/19,11427639954
9/2/19,14047005765
9/3/19,20169687097
9/4/19,19392131164
9/5/19,17860080130
9/6/19,17760403182
9/7/19,18960923057
9/8/19,15786963429
9/9/19,16277428931
9/10/19,16619929906
9/11/19,16657146339
9/12/19,16347803276
9/13/19,15002494698
9/14/19,13898257972
9/15/19,13739377464
9/16/19,13123396167
9/17/19,15064900672
9/18/19,16142256176
9/19/19,18012950601
9/20/19,17567944594
9/21/19,14315188552
9/22/19,13655833633
9/23/19,13850095066
9/24/19,18185819269
9/25/19,27962840288
9/26/19,19967083144
9/27/19,19787032948
9/28/19,15915683881
9/29/19,14168854496
9/30/19,15981733907
10/1/19,16884676152
10/2/19,14388816765
10/3/19,13113453371
10/4/19,13744039776
10/5/19,12177117327
10/6/19,12147006811
10/7/19,15412261526
10/8/19,17158691138
10/9/19,16434316987
10/10/19,19365691564
10/11/19,18640375940
10/12/19,15846192935
10/13/19,12414944134
10/14/19,13897961307
10/15/19,14132500732
10/16/19,14890138553
10/17/19,14962001431
10/18/19,14689333202
10/19/19,13469121764
10/20/19,13689730160
10/21/19,15370372085
10/22/19,15044562473
10/23/19,17812755886
10/24/19,18981331416
10/25/19,18738952734
10/26/19,46466597085
10/27/19,33550698245
10/28/19,35593127803
10/29/19,28823080713
10/30/19,27636488312
10/31/19,24122194386
11/1/19,23423542843
11/2/19,21641092219
11/3/19,19491017666
11/4/19,20013705970
11/5/19,25633993748
11/6/19,22773683291
11/7/19,21386732951
11/8/19,22392277632
11/9/19,20903331342
11/10/19,18865154159
11/11/19,21474225431
11/12/19,18549053911
11/13/19,18311776805
11/14/19,18018026601
11/15/19,19571089078
11/16/19,18266153675
11/17/19,16068981644
11/18/19,18122849024
11/19/19,21641717591
11/20/19,18743906406
11/21/19,19580512635
11/22/19,28409580486
11/23/19,28070277490
11/24/19,19688077433
11/25/19,28072860618
11/26/19,25274129965
11/27/19,21528088249
11/28/19,23196231679
11/29/19,19637751266
11/30/19,18558072917
12/1/19,19448581691
12/2/19,17497508155
12/3/19,14980928828
12/4/19,17283223592
12/5/19,21771942873
12/6/19,18201556007
12/7/19,17516422533
12/8/19,14839255940
12/9/19,15758507373
12/10/19,18266169084
12/11/19,16414726727
12/12/19,16462585928
12/13/19,14598717509
12/14/19,14111391072
12/15/19,14644394191
12/16/19,14930223069
12/17/19,17871010704
12/18/19,23544326242
12/19/19,27989461215
12/20/19,19090224845
12/21/19,17216556748
12/22/19,15859553797
12/23/19,23553693248
12/24/19,21901304372
12/25/19,18541417894
12/26/19,17261944405
12/27/19,20987495731
12/28/19,19186434309
12/29/19,18316582002
12/30/19,20205730609
12/31/19,19231685731
1/1/20,17174701193
1/2/20,16978615552
1/3/20,23323885156
1/4/20,22091911757
1/5/20,18782091517
1/6/20,20385990288
1/7/20,26898528961
1/8/20,32572235031
1/9/20,27423415908
1/10/20,25445878088
1/11/20,29273068672
1/12/20,23264705658
1/13/20,20209676488
1/14/20,30880804632
1/15/20,41907940747
1/16/20,30633889567
1/17/20,29962458960
1/18/20,29485862976
1/19/20,29631647239
1/20/20,25527853491
1/21/20,21133613686
1/22/20,21487927494
1/23/20,21694293542
1/24/20,21819201522
1/25/20,18942559762
1/26/20,17062357024
1/27/20,21864918500
1/28/20,28386922234
1/29/20,31677015379
1/30/20,27862509999
1/31/20,29879074256
2/1/20,24669132631
2/2/20,25513782426
2/3/20,28287364413
2/4/20,25453389344
2/5/20,27369542845
2/6/20,33460093620
2/7/20,31575968441
2/8/20,27781716513
2/9/20,30830691931
2/10/20,32809761670
2/11/20,32344589624
2/12/20,37536325031
2/13/20,40279999809
2/14/20,38621696718
2/15/20,35159749255
2/16/20,36525467234
2/17/20,39598298474
2/18/20,38169582164
2/19/20,37096619903
2/20/20,38453745129
2/21/20,33072200100
2/22/20,29322369850
2/23/20,29496972973
2/24/20,33711384527
2/25/20,34745765384
2/26/20,35462874216
2/27/20,37863755310
2/28/20,31653812955
2/29/20,28569338389
3/1/20,25805457968
3/2/20,29111523359
3/3/20,31679555793
3/4/20,29780398865
3/5/20,28798098411
3/6/20,33574313953
3/7/20,34911099915
3/8/20,33505674162
3/9/20,37959208550
3/10/20,34726963415
3/11/20,32035157696
3/12/20,38263176500
3/13/20,60723203715
3/14/20,41904880597
3/15/20,26391424072
3/16/20,33030427612
3/17/20,36376336244
3/18/20,30708432421
3/19/20,46227050479
3/20/20,82173623931
3/21/20,74321910267
3/22/20,49039501835
3/23/20,48057935733
3/24/20,41093254550
3/25/20,37094888214
3/26/20,29627849181
3/27/20,28806208013
3/28/20,27085157179
3/29/20,23647684302
3/30/20,27021350125
3/31/20,27431559375
4/1/20,25637412067
4/2/20,35949707671
4/3/20,37167518959
4/4/20,27880150848
4/5/20,25269670113
4/6/20,31594108803
4/7/20,39144962206
4/8/20,32753738689
4/9/20,28609068745
4/10/20,32004749572
4/11/20,30015475132
4/12/20,25365748776
4/13/20,31953029026
4/14/20,28504195497
4/15/20,26821228376
4/16/20,33497785089
4/17/20,30376034250
4/18/20,24783424487
4/19/20,25713381020
4/20/20,26956989051
4/21/20,29393938160
4/22/20,24916975279
4/23/20,30103580671
4/24/20,31706852571
4/25/20,25858610306
4/26/20,24111822560
4/27/20,27154195068
4/28/20,25836558088
4/29/20,34278610731
4/30/20,56288690521
5/1/20,43425802328
5/2/20,34889762274
5/3/20,36776322130
5/4/20,35712348408
5/5/20,34606031419
5/6/20,37332792656
5/7/20,44195883978
5/8/20,50787616034
5/9/20,36759061346
5/10/20,49096426545
5/11/20,43551499512
5/12/20,44269698683
5/13/20,34610987893
5/14/20,44963754585
5/15/20,44345543412
5/16/20,35516301774
5/17/20,31980216369
5/18/20,36680111315
5/19/20,33953354777
5/20/20,31304878616
5/21/20,33726116883
5/22/20,33446538581
5/23/20,26003317556
5/24/20,25780142755
5/25/20,32589017641
5/26/20,29122854004
5/27/20,29023731427
5/28/20,31339127072
5/29/20,34433975805
5/30/20,30240847831
5/31/20,30164673989
6/1/20,27483501151
6/2/20,40117755690
6/3/20,30774114397
6/4/20,24537394171
6/5/20,25839305932
6/6/20,21994182984
6/7/20,19781866056
6/8/20,24804583215
6/9/20,22201874671
6/10/20,21335294208
6/11/20,28078869433
6/12/20,28635953788
6/13/20,18853236922
6/14/20,15802769087
6/15/20,24311638546
6/16/20,24399990285
6/17/20,18609541664
6/18/20,18874354829
6/19/20,19527343337
6/20/20,17932871013
6/21/20,15448764610
6/22/20,16669106172
6/23/20,19667576807
6/24/20,18027557224
6/25/20,21449477390
6/26/20,18745051956
6/27/20,16646055897
6/28/20,16823321855
6/29/20,14838631119
6/30/20,15421116289
7/1/20,15043273940
7/2/20,16368750495
7/3/20,16093715203
7/4/20,12619370983
7/5/20,12978699503
7/6/20,16794093512
7/7/20,17246307334
7/8/20,16333234232
7/9/20,17978271912
7/10/20,16354705418
7/11/20,13061147820
7/12/20,11952544232
7/13/20,14936740774
7/14/20,16272167656
7/15/20,14662526150
7/16/20,16582669315
7/17/20,15270491656
7/18/20,12785910296
7/19/20,11947063843
7/20/20,13940188804
7/21/20,18926176905
7/22/20,19256793736
7/23/20,23101832608
7/24/20,22466772027
7/25/20,21037125904
7/26/20,28010517869
7/27/20,42213334217
7/28/20,63042796645
7/29/20,39989495153
7/30/20,36055471756
7/31/20,32449292483
8/1/20,41384071142
8/2/20,52188598141
8/3/20,35112734941
8/4/20,33863638682
8/5/20,31972193672
8/6/20,37150220757
8/7/20,34481886917
8/8/20,31999650196
8/9/20,27135096720
8/10/20,36150631838
8/11/20,37908458366
8/12/20,42464680751
8/13/20,35020081228
8/14/20,37984318895
8/15/20,31579519762
8/16/20,27103038829
8/17/20,29928688831
8/18/20,42796629889
8/19/20,40374416081
8/20/20,33930368814
8/21/20,31263106135
8/22/20,34813826010
8/23/20,25832518309
8/24/20,27473249748
8/25/20,31693401989
8/26/20,36827771242
8/27/20,32828842214
8/28/20,32588672017
8/29/20,24334715747
8/30/20,25043705473
8/31/20,28817684113
9/1/20,36030623507
9/2/20,40828722690
9/3/20,41460895660
9/4/20,51279765459
9/5/20,47745079005
9/6/20,56682146859
9/7/20,41532337191
9/8/20,40939773952
9/9/20,37822798641
9/10/20,32645377052
9/11/20,32078835060
9/12/20,27091848643
9/13/20,28367164217
9/14/20,31933742977
9/15/20,36621455088
9/16/20,38086295936
9/17/20,38373393891
9/18/20,33299227980
9/19/20,29847423554
9/20/20,27984393948
9/21/20,32049045620
9/22/20,31760586511
9/23/20,24341912906
9/24/20,28632863995
9/25/20,27637879181
9/26/20,22140813156
9/27/20,19197868192
9/28/20,22685381480
9/29/20,23902695207
9/30/20,22225613190
10/1/20,23740107473
10/2/20,28608315280
10/3/20,20391901420
10/4/20,15472962157
10/5/20,18073068401
10/6/20,19914334722
10/7/20,20562068865
10/8/20,18775481111
10/9/20,23417400426
10/10/20,23905936789
10/11/20,18400993817
10/12/20,21028934723
10/13/20,27767799954
10/14/20,22671063127
10/15/20,23046051336
10/16/20,25895236933
10/17/20,18609745832
10/18/20,15237087835
10/19/20,18200393176
10/20/20,26904815395
10/21/20,38524738668
10/22/20,44415617058
10/23/20,32656688932
10/24/20,22616597578
10/25/20,23616907117
10/26/20,23955461477
10/27/20,32537705771
10/28/20,40460863642
10/29/20,35824326415
10/30/20,35824994060
10/31/20,32985934325
11/1/20,27500088065
11/2/20,28341039633
11/3/20,31957453140
11/4/20,36787608743
11/5/20,45894350398
11/6/20,64505570472
11/7/20,43966023320
11/8/20,44191246290
11/9/20,39301152286
11/10/20,42038978766
11/11/20,34076621282
11/12/20,42629399359
11/13/20,46113488950
11/14/20,36181426857
11/15/20,31319340855
11/16/20,32816346806
11/17/20,45999622881
11/18/20,72012568911
11/19/20,61088362076
11/20/20,51247577104
11/21/20,51342425636
11/22/20,51842917681
11/23/20,56013957456
11/24/20,65582487334
11/25/20,66020446070
11/26/20,76574550474
11/27/20,66090936295
11/28/20,40948231070
11/29/20,39169112135
11/30/20,47907519458
12/1/20,68651048241
12/2/20,64736169957
12/3/20,45460478690
12/4/20,42711852977
12/5/20,43493402327
12/6/20,31248872995
12/7/20,33514897153
12/8/20,36072867924
12/9/20,51894238233
12/10/20,42051607215
12/11/20,51456006610
12/12/20,37864610631
12/13/20,36129560661
12/14/20,35594491141
12/15/20,37207256823
12/16/20,48227478063
12/17/20,1.20E+11
12/18/20,1.17E+11
12/19/20,63655496242
12/20/20,71034858155
12/21/20,85145371413
12/22/20,83963380723
12/23/20,72103119537
12/24/20,74435058819
12/25/20,57592757107
12/26/20,68174322705
12/27/20,1.03E+11
12/28/20,99495188799
12/29/20,68162303669
12/30/20,73712221377
12/31/20,79271345826
1/1/21,64558591252
1/2/21,70104243266
1/3/21,1.24E+11
1/4/21,1.31E+11
1/5/21,1.25E+11
1/6/21,1.21E+11
1/7/21,1.41E+11
1/8/21,1.72E+11
1/9/21,1.35E+11
1/10/21,1.08E+11
1/11/21,1.83E+11
1/12/21,1.77E+11
1/13/21,1.26E+11
1/14/21,1.15E+11
1/15/21,1.17E+11
1/16/21,1.24E+11
1/17/21,92863643157
1/18/21,85952054615
1/19/21,94696323433
1/20/21,98186705206
1/21/21,1.04E+11
1/22/21,1.39E+11
1/23/21,92468003470
1/24/21,71915450466
1/25/21,85932342667
1/26/21,94141056518
1/27/21,90755198572
1/28/21,1.03E+11
1/29/21,1.52E+11
1/30/21,1.44E+11
1/31/21,79168365015
2/1/21,89774569869
2/2/21,86758683274
2/3/21,89352747406
2/4/21,95050564959
2/5/21,1.00E+11
2/6/21,1.06E+11
2/7/21,1.03E+11
2/8/21,1.19E+11
2/9/21,1.83E+11
2/10/21,1.29E+11
2/11/21,1.26E+11
2/12/21,1.37E+11
2/13/21,1.43E+11
2/14/21,1.45E+11
2/15/21,1.22E+11
2/16/21,1.29E+11
2/17/21,1.43E+11
2/18/21,1.20E+11
2/19/21,1.13E+11
2/20/21,1.40E+11
2/21/21,1.40E+11
2/22/21,1.49E+11
2/23/21,2.12E+11
2/24/21,1.75E+11
2/25/21,1.25E+11
2/26/21,1.37E+11
2/27/21,1.20E+11
2/28/21,94856286510
3/1/21,1.13E+11
3/2/21,1.12E+11
3/3/21,1.08E+11
3/4/21,1.19E+11
3/5/21,1.18E+11
3/6/21,97560333723
3/7/21,86479140579
3/8/21,1.02E+11
3/9/21,1.17E+11
3/10/21,1.20E+11
3/11/21,1.39E+11
3/12/21,1.32E+11
3/13/21,1.34E+11
3/14/21,1.22E+11
3/15/21,1.28E+11
3/16/21,1.30E+11
3/17/21,1.03E+11
3/18/21,1.13E+11
3/19/21,1.02E+11
3/20/21,87958442364
3/21/21,95572143442
3/22/21,92548643675
3/23/21,1.09E+11
3/24/21,99933043546
3/25/21,1.31E+11
3/26/21,1.09E+11
3/27/21,88506866567
3/28/21,82011404714
3/29/21,91499980031
3/30/21,98089413350
3/31/21,1.03E+11
4/1/21,1.16E+11
4/2/21,1.05E+11
4/3/21,91212846892
4/4/21,1.05E+11
4/5/21,97931171133
4/6/21,1.05E+11
4/7/21,1.09E+11
4/8/21,1.05E+11
4/9/21,77270327842
4/10/21,1.03E+11
4/11/21,97875436777
4/12/21,1.01E+11
4/13/21,1.58E+11
4/14/21,1.74E+11
4/15/21,1.69E+11
4/16/21,1.66E+11
4/17/21,1.60E+11
4/18/21,1.86E+11
4/19/21,1.40E+11
4/20/21,1.23E+11
4/21/21,1.15E+11
4/22/21,1.27E+11
4/23/21,1.73E+11
4/24/21,1.19E+11
4/25/21,73945549998
4/26/21,97639482840
4/27/21,88040474936
4/28/21,79980719165
4/29/21,78228039366
4/30/21,81510348963
5/1/21,84085140058
5/2/21,70170320536
5/3/21,79856745598
5/4/21,1.04E+11
5/5/21,1.05E+11
5/6/21,97608603995
5/7/21,96543881309
5/8/21,96516445929
5/9/21,1.03E+11
5/10/21,97599777791
5/11/21,1.10E+11
5/12/21,91534666588
5/13/21,1.47E+11
5/14/21,1.05E+11
5/15/21,80418871902
5/16/21,86152547558
5/17/21,1.14E+11
5/18/21,97378342015
5/19/21,1.45E+11
5/20/21,1.89E+11
5/21/21,1.12E+11
5/22/21,1.14E+11
5/23/21,86352787200
5/24/21,1.09E+11
5/25/21,87992997205
5/26/21,75075011442
5/27/21,71587942585
5/28/21,70858555178
5/29/21,78991545500
5/30/21,74745448305
5/31/21,84345634531
6/1/21,67803254598
6/2/21,65099865344
6/3/21,58852534940
6/4/21,67365715556
6/5/21,60989365547
6/6/21,54522810549
6/7/21,51875832505
6/8/21,67316790680
6/9/21,72582508402
6/10/21,79255034405
6/11/21,65346487154
6/12/21,63889684892
6/13/21,57312107534
6/14/21,76608277490
6/15/21,72036187548
6/16/21,64077215237
6/17/21,69040871645
6/18/21,61575865500
6/19/21,62826737678
6/20/21,55193357753
6/21/21,78609740782
6/22/21,97091051263
6/23/21,96666188116
6/24/21,60517323380
6/25/21,60748465088
6/26/21,68428884823
6/27/21,60510865624
6/28/21,56438771250
6/29/21,58783976277
6/30/21,57470426223
7/1/21,55957183185
7/2/21,53898509084
7/3/21,40253461669
7/4/21,38805155755
7/5/21,50617003705
7/6/21,61017993116
7/7/21,57955368704
7/8/21,66246736882
7/9/21,76918683136
7/10/21,66022713756
7/11/21,55801800861
7/12/21,59765045362
7/13/21,54416065045
7/14/21,47348114517
7/15/21,55759464576
7/16/21,54022773717
7/17/21,39981969159
7/18/21,35431331812
7/19/21,36608378155
7/20/21,47087937607
7/21/21,50268395206
7/22/21,54591578894
7/23/21,43696585344
7/24/21,48296097849
7/25/21,40433578091
7/26/21,84057801560
7/27/21,88056814919
7/28/21,86298185116
7/29/21,71065073252
7/30/21,58156415289
7/31/21,73216348004
8/1/21,58507194382
8/2/21,66317530652
8/3/21,58660971022
8/4/21,55749176732
8/5/21,59042920661
