date,price,return,volatility,change_in_volatility,directionality
2018-03-01,1507.390015,,,,
2018-03-02,1533.170044,0.017102427867681014,,,1
2018-03-03,1537.463379,0.0028002992993516607,,,1
2018-03-04,1541.756714,0.0027924795209057773,,,1
2018-03-05,1546.050049,0.002784703293985391,,,1
2018-03-06,1562.199951,0.010445911508780714,,,1
2018-03-07,1574.530029,0.007892765578508154,,,1
2018-03-08,1571.969971,-0.0016259188156773074,,,0
2018-03-09,1597.140015,0.016011784235285376,,,1
2018-03-10,1598.4466963333332,0.0008181382477812082,,,1
2018-03-11,1599.753377666667,0.0008174694447622421,,,1
2018-03-12,1601.060059,0.0008168017343015421,,,1
2018-03-13,1592.050049,-0.005627527805313837,,,0
2018-03-14,1584.310059,-0.004861649924172706,,,0
2018-03-15,1576.619995,-0.004853888262789763,,,0
2018-03-16,1586.050049,0.005981183817220348,,,1
2018-03-17,1580.886719,-0.0032554647334460673,,,0
2018-03-18,1575.723389,-0.0032660973983424935,,,0
2018-03-19,1570.560059,-0.003276799745466019,,,0
2018-03-20,1570.410034,-9.552324926398459e-05,,,0
2018-03-21,1579.300049,0.005660951476065268,,,1
2018-03-22,1543.869995,-0.022434023238607437,,,0
2018-03-23,1510.079956,-0.021886583138109317,,,0
2018-03-24,1521.2932943333333,0.007425658680376035,,,1
2018-03-25,1532.5066326666667,0.007370924709325877,,,1
2018-03-26,1543.719971,0.007316991714301002,,,1
2018-03-27,1513.569946,-0.01953076047883806,,,0
2018-03-28,1513.030029,-0.00035671757451771757,,,0
2018-03-29,1529.430054,0.010839193331039887,,,1
2018-03-30,1520.20504775,-0.006031662726826426,,,0
2018-03-31,1510.9800415,-0.006068264451334127,0.009548701816606648,,0
2018-04-01,1501.75503525,-0.006105313105818411,0.009052942154003757,-0.05191906419579351,0
2018-04-02,1492.530029,-0.0061428169265064225,0.009082603726887663,0.003276456689915719,0
2018-04-03,1512.150024,0.01314546080734158,0.009420047339893187,0.03715273980373879,1
2018-04-04,1531.660034,0.012902165585654934,0.009721790403555423,0.03203201138749878,1
2018-04-05,1542.930054,0.007358042744360027,0.00962028660164393,-0.0104408547909417,1
2018-04-06,1513.300049,-0.019203725355653734,0.010078962421145612,0.047677978681352595,0
2018-04-07,1513.6866863333332,0.00025549284399262184,0.010082536544705787,0.00035461225182031875,1
2018-04-08,1514.0733236666667,0.0002554275840729314,0.009550908198853295,-0.052727638872942406,1
2018-04-09,1514.459961,0.00025536235748280234,0.009546273305056306,-0.00048528304329698013,1
2018-04-10,1543.430054,0.019128992344486173,0.010273986002344235,0.07623002967058223,1
2018-04-11,1546.800049,0.002183445236968229,0.010285997327345616,0.0011691007753602545,1
2018-04-12,1557.329956,0.0068075424530840145,0.010347510897000653,0.005980321372581088,1
2018-04-13,1549.51001,-0.005021380324620184,0.010349776158971286,0.0002189185392680315,0
2018-04-14,1554.016683,0.002908450394586426,0.01033906323284745,-0.0010350877119742474,1
2018-04-15,1558.523356,0.002900015842365322,0.010288366449208658,-0.004903421373585126,1
2018-04-16,1563.030029,0.002891630069354001,0.010293467765987926,0.000495833503253662,1
2018-04-17,1579.800049,0.010729173265294989,0.010471281401607467,0.017274415159396428,1
2018-04-18,1583.560059,0.0023800543634493465,0.01045856847349046,-0.001214075682757887,1
2018-04-19,1573.819946,-0.006150769555371749,0.01052524082639887,0.006374902366170332,0
2018-04-20,1564.119995,-0.006163316855052781,0.0105322196079664,0.0006630519607710994,0
2018-04-21,1563.4533283333333,-0.0004262247582013101,0.009665886410838771,-0.08225551966960021,0
2018-04-22,1562.7866616666668,-0.00042640650320990847,0.008700530866240008,-0.09987242799752627,0
2018-04-23,1562.119995,-0.0004265884032793599,0.008623963119679614,-0.008800353419524565,0
2018-04-24,1553.280029,-0.005658954515846859,0.00861593589651824,-0.0009308044399048976,0
2018-04-25,1550.469971,-0.0018091122962606843,0.008527043218616387,-0.010317239934175326,0
2018-04-26,1557.890015,0.00478567411093711,0.007704817463661396,-0.09642565821173432,1
2018-04-27,1556.23999,-0.0010591408790818768,0.007710120238566183,0.0006882414709754592,0
2018-04-28,1551.4533283333333,-0.0030757863166508415,0.0075117911675204796,-0.025723213764379138,0
2018-04-29,1546.6666666666667,-0.0030852759662507445,0.007442335397384507,-0.009246232834092316,0
2018-04-30,1541.880005,-0.003094824353448322,0.007369884984432309,-0.00973490296844981,0
2018-05-01,1550.329956,0.005480290925752085,0.007304171737891343,-0.008916454826605191,1
2018-05-02,1554.910034,0.0029542601446062022,0.007181458029799273,-0.01680049600360245,1
2018-05-03,1546.560059,-0.005370069532910415,0.006927535477379143,-0.035358077895391915,0
2018-05-04,1565.599976,0.01231113973828557,0.00689260628890502,-0.005042080056923415,1
2018-05-05,1570.0499676666666,0.002842355477058689,0.006791979993081092,-0.01459916490310853,1
2018-05-06,1574.4999593333334,0.002834299390662265,0.0056759340470270096,-0.1643182028202358,1
2018-05-07,1578.949951,0.0028262888419194887,0.005678435315672617,0.00044067965287886146,1
2018-05-08,1586.390015,0.004712032826175383,0.005705054476568803,0.004687763339086715,1
2018-05-09,1596.050049,0.006089318458046389,0.005757809247812797,0.009247023224872475,1
2018-05-10,1603.709961,0.004799293107881741,0.004778968614307545,-0.17000226846297173,1
2018-05-11,1606.790039,0.0019205954161931604,0.004777512776856905,-0.0003046342355715881,1
2018-05-12,1604.6400146666667,-0.0013380866704099104,0.004683079017809106,-0.019766301726130697,0
2018-05-13,1602.4899903333333,-0.0013398795453696266,0.004566400249029292,-0.024914969048376312,0
